x08024465,Roberto_Saviano,1979-,1979
x90603701,Annik_Saxegaard,1905-1990,1905
x90542876,Eivind_Saxlund,1858-1936,1858
x98053177,Morten_Schakenda,1966-,1966
x90173212,Johan_Scharffenberg,1869-1965,1869
x10032436,Jon_Schau,1966-,1966
x01096211,Kristopher_Schau,1970-,1970
x90059297,Kjersti_Scheen,1943-,1943
x90542680,Einar_Schibbye,1900-1959,1900
x90099828,Alv_Schiefloe,1873-1951,1873
x06088349,Edmund_Schilvold,1979-,1979
x01020009,Georg_Robert_Schirmer,1845-1917,1845
x90289068,Cato_Schiøtz,1948-,1948
x90078107,Bodvar_Schjelderup,1932-,1932
x09019729,Erik_Schjenken,1968-,1968
x90076814,Torgeir_Schjerven,1954-,1954
x05020606,Oddvar_Schjølberg,1948-,1948
x98062271,Mathilde_Schjøtt,1844-1926,1844
x90156837,Steinar_Schjøtt,1844-1920,1844
x90322653,Frederik_Schmidt,1771-1840,1771
x90634609,Balthazar_Schnitler_(1862-1913),1862-1913,1862
x09004459,Jane_Johnston_Schoolcraft,1800-1842,1800
x90123493,Eugene_Schoulgin,1941-,1941
x90131331,Constance_Wiel_Schram,1890-1955,1890
x90550235,Amund_Schrøder,1925-2004,1925
x12013517,Ninni_Schulman,1972-,1972
x90114075,Conrad_Nicolai_Schwach,1793-1860,1793
x90167240,Johanna_Schwarz,1931-1996,1931
x07008771,Åsa_Gan_Schweder,1973-,1973
x90538539,Kristin_Solli_Schøien,1954-,1954
x97018462,Jakob_Schøning,1856-1934,1856
x90065271,Gerhard_Schøning,1722-1780,1722
x90097208,Carl_Schøyen,1877-1951,1877
x90067802,Gabriel_Scott,1874-1958,1874
x04018083,Mike_Scott,1958-,1958
x90058655,Walter_Scott,1771-1832,1771
x90093389,Sebastian_Haffner,1907-1999,1907
x90057819,Eva_Seeberg,1931-,1931
x90528354,Pete_Seeger,1919-2014,1919
x14007392,Bob_Seger,1945-,1945
x00053662,Åsne_Seierstad,1970-,1970
x90110934,Jardar_Seim,1943-,1943
x90203779,Elisabeth_Seip,1946-,1946
x90089650,Jens_Arup_Seip,1905-1992,1905
x90559740,Hilde_Sejersted,1941-,1941
x11028940,Erik_Meling_Sele,1987-,1987
x90875168,Lars_Ove_Seljestad,1961-,1961
x90610135,Aksel_Selmer,1958-,1958
x90068854,Odd_Selmer,1930-,1930
x90119267,Gunnar_Sem,1932-,1932
x90123773,Ingebjørg_Dahl_Sem,1936-,1936
x09015930,Jeanette_Semb,1972-,1972
x90364308,Rune_Semundseth,1966-,1966
x97051416,Kjersti_Bronken_Senderud,1971-,1971
x90051326,Sigurd_Senje,1919-1993,1919
x90263927,Siri_Senje,1957-,1957
x90055448,Peter_Serck,1957-,1957
x90228113,Ola_Setrom,1895-1946,1895
x05082326,Adelheid_Seyfarth,1963-,1963
x90052737,William_Shakespeare,1564-1616,1564
x03032422,Darren_Shan,1972-,1972
x90201470,Irwin_Shaw,1913-1984,1913
x90178277,Richard_Brinsley_Sheridan,1751-1816,1751
x97014567,Suresh_Chandra_Shukla,1954-,1954
x08069053,Guro_Sibeko,1975-,1975
x01055990,Philip_Sidney,1554-1586,1554
x03090088,Arve_Sigvaldsen,1945-,1945
x98049434,Daniel_Silva_(forfatter),1960-,1960
x90059470,Georges_Simenon,1903-1989,1903
x90966780,Harald_Simonnæs,1972-,1972
x90827592,Francesca_Simon,1955-,1955
x90883400,Paul_Simon,1941-,1941
x90203294,Per_Simonnæs,1928-,1928
x05032070,Jan_Simonsen,1953-,1953
x90054903,Holger_Sinding,1853-1929,1853
x90877040,Anan_Singh,1961-,1961
x09046962,Hege_Siri,1973-,1973
x97048881,Birger_Sivertsen,1953-,1953
x90080256,Solfrid_Sivertsen,1947-,1947
x90398852,Sylvester_Sivertson,1809-1847,1809
x90133023,Per_Sivle,1857-1904,1857
x90089859,Egil_Sjaastad,1949-,1949
x90071616,Birger_Sjöberg,1885-1929,1885
x90190044,Svein_Sjøberg,1943-,1943
x90067553,Fredrik_Skagen,1936-,1936
x90053117,Kaj_Skagen,1949-,1949
x90087146,Tormod_Skagestad,1920-1997,1920
x01069312,Morten_Skaget,1960-,1960
x07069365,Sarita_Skagnes,1969-,1969
x90651439,Bjarne_Skard,1896-1961,1896
x90071268,Olav_Skard,1881-1965,1881
x90109544,Torild_Skard,1936-,1936
x90155551,Anne-Kari_Skarðhamar,1946-,1946
x90191258,Terje_Skarsfjord,1942-,1942
x90764579,Frode_Skarstein,1970-,1970
x04080850,Atle_Skarsten,1962-,1962
x99033633,Emil_Skartveit,1963-,1963
x02049279,Trine_Skarvang,1953-,1953
x05066921,Pål_Wilter_Skedsmo,1978-,1978
x90550199,Mathias_Skeibrok,1851-1896,1851
x90053663,Eyvind_Skeie,1947-,1947
x07027575,Tore_Skeie,1977-,1977
x90240069,Kaare_Skevik,1952-,1952
x90172024,Olav_Skevik,1941-,1941
x90096202,Margaret_Skjelbred,1949-,1949
x90696041,Trond_Albert_Skjelbred,1968-,1968
x90812797,Gudmund_Skjeldal,1970-,1970
x90099086,Per_Johan_Skjærstad,1951-,1951
x90146327,Einar_Skjæraasen,1900-1966,1900
x90114947,Harald_Skjønsberg,1952-,1952
x10040932,Mads_Skjørberg,1988-,1988
x90068097,Dag_Skogheim,1928-,1928
x90243844,Jahn-Arill_Skogholt,1943-2007,1943
x90689747,Tore_Skoglund,1947-,1947
x90845381,Arvid_Skogseth,1952-,1952
x90236052,Arvid_Skogseth_(1928),1928-,1928
x90200611,Herbjørn_Skogstad,1946-,1946
x01087985,Lars_Espen_Skogvold,1972-,1972
x09036148,Kjersti_Annesdatter_Skomsvold,1979-,1979
x00006175,Espen_Skorstad,1970-,1970
x90980737,Lillian_Wirak_Skow,1939-,1939
x90060895,Amalie_Skram,1846-1905,1846
x04007859,Nina_Skramstad,1969-,1969
x90149418,Arnhild_Skre,1952-,1952
x90930661,Asle_Skredderberget,1972-,1972
x90100183,Christian_Skredsvig,1854-1924,1854
x01094806,Børge_Skråmestø,1964-,1964
x97047119,Jeanette_Sky,1969-,1969
x00055843,Linn_Skåber,1970-,1970
x03085641,Sigbjørn_Skåden,1976-,1976
x90051019,Rune_Slagstad,1945-,1945
x90067006,Bjarne_Slapgard,1901-1997,1901
x90822418,Aleksej_Slapovskij,1957-,1957
x90204193,Lars_Slettebø,1957-,1957
x90098817,Vegard_Sletten,1907-1984,1907
x90134353,Olav_Sletto,1886-1963,1886
x90774290,Hilde_Gunn_Slottemo,1968-,1968
x90515277,Knut_Smistad,1938-,1938
x90207918,Axel_Christian_Smith,1744-1823,1744
x90616564,Johan_Oscar_Smith,1871-1943,1871
x07060620,Nils_Henrik_Smith,1980-,1980
x04068586,Patti_Smith,1946-,1946
x90061293,Wilbur_Smith,1933-,1933
x00030286,Zadie_Smith,1975-,1975
x90084859,Kim_Småge,1945-,1945
x14003094,Erik_Smaaland,1986-,1986
x90410598,Jens_Schielderup_Sneedorff,1724-1764,1724
x99031699,Timothy_Snyder,1969-,1969
x01010864,Ingvill_Solberg,1974-,1974
x97006313,Kristin_Solberg,1982-,1982
x90256047,Ragnar_Solberg,1898-1967,1898
x98013084,Ingeborg_Solbrekken,1961-,1961
x01030367,Tina_Soli,1972-,1972
x90064504,Dag_Solstad,1941-,1941
x90086659,Thor_Soltvedt,1955-,1955
x11053135,Toril_Solvang,1974-,1974
x04088034,Odd_Ivar_Solvold,1969-,1969
x90102578,Monica_Kristensen_Solås,1950-,1950
x90592347,Ragne_Solås,1904-1997,1904
x90228710,Marry_Ailonieida_Somby,1953-,1953
x90363855,Øistein_Sommerfeldt,1919-1994,1919
x90056375,Aimée_Sommerfelt,1892-1975,1892
x90856334,Vladimir_Sorokin,1955-,1955
x90588786,Bjørn_Sortland,1968-,1968
x98075025,Natsume_Sōseki,1867-1916,1867
x90056295,Michael_Grundt_Spang,1931-2003,1931
x05055156,Paul_Speratus,1484-1551,1484
x90882560,Rikard_Spets,1971-,1971
x04014348,Kristin_Spitznogle,1972-,1972
x90212556,Bruce_Springsteen,1949-,1949
x90547488,Jan_Spurkeland,1941-,1941
x90780554,Tone_Gleditsch_Stabell,1966-,1966
x08031915,Kari_Stai,1974-,1974
x04085688,Linn_Stalsberg,1971-,1971
x97020045,Tom_Stalsberg,1957-,1957
x90117538,Jørgen_Stang,1924-2002,1924
x90386994,Helge_Stangnes,1936-,1936
x90185577,Hermann_Starheimsæter,1950-,1950
x90095053,Ulf_Stark,1944-,1944
x08018273,Arild_Stavrum,1972-,1972
x90731491,Gunnar_Stavrum,1961-,1961
x07054519,Ingvill_Merete_Stedøy-Johansen,1957-,1957
x90074343,Danielle_Steel,1947-,1947
x06092864,Erica_Steen,1940-,1940
x02089792,Frode_Steen,1947-,1947
x05009641,Rune_Berglund_Steen,1974-,1974
x90168642,Sverre_Steen,1898-1983,1898
x90104726,Thorvald_Steen,1954-,1954
x90299964,Arnt_Stefansen,1953-,1953
x90091276,Pål_Steigan,1949-,1949
x07047157,Tarald_Stein,1977-,1977
x90081598,John_Steinbeck,1902-1968,1902
x90381735,Erik_Steineger,1949-,1949
x90061942,George_Steiner,1929-,1929
x90069042,Kjell_Steinsholt,1929-,1929
x90913684,Kjellaug_Steinslett,1946-2011,1946
x90336332,Marta_Steinsvik,1877-1950,1877
x00014425,Tore_Stemland,1963-,1963
x03118445,Viveca_Sten,1959-,1959
x90065449,Stendhal,1783-1842,1783
x90869503,Rolf_Stenersen,1899-1978,1899
x06024294,Espen_Stenhammer,1966-,1966
x13033681,Trude_Stenhammer,1962-,1962
x09075383,Einar_Stenseng,1982-,1982
x90185815,Bodil_Stenseth,1955-,1955
x90958411,Eva_Stensrud,1959-,1959
x90159068,Gudbjørg_Fønhus_Stensrud,1934-2012,1934
x06010215,Sara_Li_Stensrud,1979-,1979
x11061339,Bår_Stenvik,1976-,1976
x90681901,Neal_Stephenson,1959-,1959
x90066540,Robert_Louis_Stevenson,1850-1894,1850
x00044469,Rod_Stewart,1945-,1945
x02106424,Bent_Stiansen,1963-,1963
x90078719,Laila_Stien,1946-,1946
x14011147,Ellisiv_Stifoss-Hanssen,1980-,1980
x90057956,Anfinn_Stigen,1923-1994,1923
x90067880,Terje_Stigen,1922-2010,1922
x10019368,Kathryn_Stockett,1969-,1969
x90359658,Nils_Joachim_Christian_Vibe_Stockfleth,1787-1866,1787
x90677977,Ragnfrid_Stokke,1944-,1944
x90871802,Gerhard_Stoltz_(f._1948),1948-,1948
x90090288,Reidar_Storaas,1931-,1931
x09067647,Marianne_Storberg,1974-,1974
x90612909,Erling_Stordahl,1923-1994,1923
x90388331,Hege_Storhaug,1962-,1962
x01058022,Ingrid_Storholmen,1976-,1976
x90308817,Edvard_Storm,1749-1794,1749
x90110173,Gunvor_Stornes,1924-2013,1924
x90505899,Eva_Storsveen,1943-,1943
x90965661,Egil_Strand,1900-1982,1900
x10005909,Vibeke_Blaker_Strand,1977-,1977
x03040233,Simon_Stranger,1976-,1976
x06039803,Sara_Stridsberg,1972-,1972
x90957268,Morten_Andreas_Strøksnes,1965-,1965
x90065189,Erling_Strøm,1902-1970,1902
x90097127,Eva_Ström,1947-,1947
x90074003,Hans_Strøm,1726-1797,1726
x90106730,Tonje_Strøm,1937-2010,1937
x90613106,Terje_Strøm-Olsen,1952-2009,1952
x90560815,Trond_Strømdahl,1961-,1961
x99021323,Jo_Strømgren,1970-,1970
x09050654,Linn_Strømsborg,1986-,1986
x03024700,Kristian_Lykkeslet_Strømskag,1980-,1980
x90099584,Aase_Strømstad,1931-,1931
x90858664,Pia_Strømstad,1963-,1963
x90106584,Finn_Strømsted,1925-2003,1925
x90956340,Tore_Strømøy,1960-,1960
x90065549,Tore_Stubberud,1947-,1947
x90124266,Arild_Stubhaug,1948-,1948
x06012030,Sigurd_Stubsjøen,1961-,1961
x90270997,Ola_Svein_Stugu,1947-,1947
x90087965,Gunnar_Staalesen,1947-,1947
x11083622,Bjørn_Stærk,1978-,1978
x90083883,Arne_Hugo_Stølan,1955-,1955
x04106424,Jan_Aasmann_Størksen,1961-,1961
x90181498,Bernt_Støylen,1858-1937,1858
x90750187,Su_Tong,1963-,1963
x90127277,Vince_Sulyok,1932-2009,1932
x90063245,Torvald_Sund,1952-,1952
x11022706,Cato_Sundberg,1981-,1981
x11022705,Kent_Sundberg,1984-,1984
x90548189,Annemor_Sundbø,1949-,1949
x90059749,Asbjørn_Sunde,1909-1985,1909
x90108074,Ole_Robert_Sunde,1952-,1952
x07023311,Susanne_Sundfør,1986-,1986
x05017042,Vidar_Sundstøl,1963-,1963
x90089194,Karen_Sundt,1841-1924,1841
x04049256,Lars_Sigurd_Sunnanå,1946-,1946
x98068380,Peter_Svalheim,1958-,1958
x06070060,Tor_Even_Svanes,1978-,1978
x90197442,Bjarne_Svare,1897-1973,1897
x90324960,Frode_Svartdal,1952-,1952
x02124719,Birte_Svatun,1958-,1958
x99000584,Gard_Sveen,1969-,1969
x08032180,Lars_Petter_Sveen,1981-,1981
x90105518,Åsmund_Sveen,1910-1963,1910
x90148117,Arvid_Sveli,1920-,1920
x90390492,Jan_Svennevig,1962-,1962
x90543058,Sven_Svensen,1863-1943,1863
x90100822,Harald_Sverdrup,1923-1992,1923
x90327991,Jakob_Sverdrup_(1881–1938),1881-1938,1881
x90566115,Arne_Svingen,1967-,1967
x90060683,Ingvald_Svinsaas,1912-1990,1912
x10067590,Lucy_Swann,1981-,1981
x90065606,Wilhelm_Swensen,1894-1966,1894
x90211572,Tommy_Sydsæter,1964-,1964
x90617137,Håvard_Syvertsen,1962-,1962
x02130573,Jan-Sverre_Syvertsen,1968-,1968
x90273395,Wisława_Szymborska,1923-2012,1923
x90063847,Olav_Såtvedt,1946-,1946
x90522837,Jostein_Sæbøe,1942-,1942
x90074479,Frithjof_Sælen,1917-2004,1917
x90074109,Stig_Sæterbakken,1966-2012,1966
x90909095,John_Arne_Sæterøy,1965-,1965
x08048946,Eirik_Husby_Sæther,1984-,1984
x90839214,Vegard_Sæther,1967-,1967
x90074610,Wera_Sæther,1945-,1945
x90984798,Harald_Sætre,1949-,1949
x01019721,Inga_Sætre,1978-,1978
x02126716,Simen_Sætre,1974-,1974
x02115611,Sverre_Sætre,1972-,1972
x90145159,Morten_Søberg,1969-,1969
x90690572,Nils_Harald_Sødal,1964-,1964
x90134603,Hjalmar_Söderberg,1869-1941,1869
x90166389,Staffan_Söderblom,1947-,1947
x98063485,Didrik_Søderlind,1971-,1971
x06063869,Are_Frode_Søholt,1974-2012,1974
x12011515,Håkon_Forfod_Sønneland,1972-,1972
x90338700,Tommy_Sørbø,1953-,1953
x90076179,Herbjørn_Sørebø,1933-2003,1933
x90829756,Ernst_Sørensen,1903,1903
x90185968,Henrik_Sørensen,1882-1962,1882
x98060386,Nikolai_Julius_Sørensen,1850-1923,1850
x00020481,Per_Olav_Sørensen,1963-,1963
x90073762,Thor_Sørheim,1949-,1949
x90182080,Stian_Sørlie_(1928),1928-,1928
x90084247,Steinar_Sørlle,1942-,1942
x09063540,Torgrim_Sørnes,1956-,1956
x05063425,Kristin_Sørsdal,1966-,1966
x90229518,Kiki_Sørum,1939-2009,1939
x00050175,Steffen_Sørum,1976-,1976
x04011153,Hanne_Sørvaag,1979-,1979
x90077431,Gerd_Søraa,1934-,1934
x05036749,Koushun_Takami,1969-,1969
x90056663,Marie_Takvam,1926-2008,1926
x90177672,Erling_Tambs,1888-1967,1888
x08082881,Shaun_Tan,1974-,1974
x90059325,Erik_Tandberg,1932-,1932
x90713722,Henry_Albert_Tandberg,1871-1959,1871
x90057237,Alf_Tande-Petersen,1950-,1950
x90090009,Kjetil_Tandstad,1950-,1950
x90065764,Roar_Tank,1880-1957,1880
x90059333,Kristen_Taraldsen,1936-,1936
x11038885,Christophe_Tarkos,1963-2004,1963
x90215644,Torquato_Tasso,1544-1595,1544
x90225656,Max_Tau,1897-1976,1897
x90058803,Evert_Taube,1890-1976,1890
x99071026,Yōko_Tawada,1960-,1960
x07075381,Jim_Taylor,1964,1964
x13013627,Stefan_Tegenfalk,1965-,1965
x90319301,Alice_Tegnér,1864-1943,1864
x90084732,Esaias_Tegnér,1782-1846,1782
x02089676,Trude_Teige,1960-,1960
x03061865,Bjørnar_Teigen,1971-,1971
x90237696,Jahn_Teigen,1949-,1949
x90154614,Karl_Halvor_Teigen,1941-,1941
x90702930,Lene_Therese_Teigen,1962-,1962
x90242797,Jørund_Telnes,1845-1892,1845
x90070914,Kirsti_Brun_Texmo,1941-,1941
x90202306,Harald_Thaulow,1887-1971,1887
x90735236,Anne_Thelle,1969-,1969
x08015640,Johan_Theorin,1963-,1963
x90546850,Sverre_Therkelsen,1925-,1925
x06061626,Thomas_Marco_Blatt,1980-,1980
x90077195,Reidar_Thomassen,1936-,1936
x00003170,Hans_Thomissøn,1532-1573,1532
x98075037,Mikkel_Thommessen,1945-,1945
x07002431,Thorstein_Thomsen,1950-,1950
x09019570,Jan_Ingar_Thon,1968-,1968
x90788472,Børt-Erik_Thoresen,1932-2011,1932
x90108685,Felix_Thoresen,1923-1991,1923
x90283072,Knut_Flovik_Thoresen,1971-,1971
x90079914,Magdalene_Thoresen,1819-1903,1819
x00027883,Ingvill_Skjold_Thorkildsen,1982-,1982
x90408149,Gerd-Ragna_Bloch_Thorsen,1951-2006,1951
x01059185,Thea_Selliaas_Thorsen,1974-,1974
x90542776,Thor_Thorsen,1927-1999,1927
x90388788,Øyvind_Thorsen,1943-,1943
x90128310,Ragnar_Thorseth,1948-,1948
x90689876,Johan_Thorud,1944-,1944
x90075757,Kirsten_Thorup,1942-,1942
x04026990,Torill_Thorup,1976-,1976
x90176346,Johannes_Thrap-Meyer,1898-1929,1898
x05069898,Jorun_Thørring,1955-,1955
x90086345,Ludwig_Tieck,1773-1853,1773
x99018714,Carl_Frode_Tiller,1970-,1970
x02002437,Rune_Timberlid,1950-,1950
x90078100,Uwe_Timm,1940-,1940
x90838665,Svein_Tindberg,1953-,1953
x10019737,Kari_Tinnen,1975-,1975
x90099301,Torgrim_Titlestad,1947-,1947
x03112004,Charles_Tjessem,1971-,1971
x09064719,Håvard_Tjora,1977-,1977
x09058975,Anders_Tjore,1980-,1980
x02051120,Brynjulf_Jung_Tjønn,1980-,1980
x11049302,Bjarte_Tjøstheim,1967-,1967
x90891192,Erling_Tobiassen,1893-1982,1893
x09061701,Siri_Fjellvang_Tobiassen,1966-,1966
x98073442,Per_Anders_Todal,1968-,1968
x01005306,Jan_Toft,1961-,1961
x09035146,Kristine_Tofte,1970-,1970
x03121523,Finn_Tokvam,1972-,1972
x90154804,Astrid_Tollefsen,1897-1973,1897
x90090099,Asbjørn_Toms,1915-1990,1915
x90089338,Zacharias_Topelius,1818-1898,1818
x06012707,Tor_Ærlig,1965-,1965
x90124716,Reinert_Torgeirson,1884-1969,1884
x00028254,Bård_Torgersen,1967-,1967
x90261371,Fredrik_Fasting_Torgersen,1934-,1934
x90085915,Svenn_Torgersen,1941-,1941
x90149888,Trond-Viggo_Torgersen,1952-,1952
x09051102,Christer_Torjussen,1970-,1970
x07058951,Thomas_Seeberg_Torjussen,1974-,1974
x90382364,Per_Inge_Torkelsen,1953-,1953
x90115669,Arne_Torp,1942-,1942
x99017745,Øyvind_Torseter,1972-,1972
x90129522,Oddvar_Torsheim,1938-,1938
x90138106,Magnus_Helge_Torvanger,1951-,1951
x90109795,Helge_Torvund,1951-,1951
x98070616,Bjørg_Tosterud,1943-,1943
x90603137,Johs_Totland,1954-,1954
x00066795,Terje_Tranaas,1960-,1960
x03000313,Torstein_Tranøy,1964-2009,1964
x90169059,Tomas_Tranströmer,1931-,1931
x12016257,Ingrid_Marie_Treborg,1982-,1982
x90053116,Arne_Treholt,1942-,1942
x90935198,Charles_Trenet,1913-2001,1913
x00049400,Ragnfrid_Trohaug,1975-,1975
x07067545,Tyra_Teodora_Tronstad,1972-,1972
x97049443,Kjetil_Try,1959-,1959
x90863602,Ronny_Trælvik,1968-,1968
x90666796,Stephan_Tschudi,1908-1996,1908
x90733091,Anton_Tsjekhov,1860-1904,1860
x90069632,Torvald_Tu,1893-1955,1893
x90500209,Christian_Braunmann_Tullin,1728-1765,1728
x90940268,Arne_Tumyr,1933-,1933
x90756317,Erik_Tunstad,1954-,1954
x11057751,Antti_Tuomainen,1971-,1971
x00019930,Helene_Tursten,1954-,1954
x90066358,Marit_Tusvik,1951-,1951
x04108982,Sigrid_Bonde_Tusvik,1980-,1980
x90201515,Rune_Tuverud,1959-,1959
x05073326,Chris_Tvedt,1954-,1954
x90134476,Jens_Tvedt,1857-1935,1857
x90361169,Knut_Are_Tvedt,1952-,1952
x90564048,Bjørn_Olav_Tveit,1970-,1970
x90072341,Norvald_Tveit,1927-,1927
x90374911,Odd_Karsten_Tveit,1945-,1945
x90604370,Olav_Jakob_Tveit,1944-,1944
x09031752,Sverre_Tveit,1982,1982
x99017331,Knut_Tveitereid,1973-,1973
x08059786,Kirsten_Hove_Tveito,1944-,1944
x05088358,Haakon_Tveten,1910-2004,1910
x90056487,Mark_Twain,1835-1910,1835
x00045538,Terje_Tysland,1951-,1951
x90910021,Espen_Tønnessen,1970-,1970
x90328993,Christian_Tønsberg,1813-1897,1813
x90064495,Jan_Jakob_Tønseth,1947-,1947
x06073112,Mia_Törnblom,1967-,1967
x01021883,Terje_Tørrissen,1960-,1960
x90065956,Sverre_Udnæs,1939-1982,1939
x11034472,Kjersti_Ugelstad,1972-,1972
x90542355,Johan_Varen_Ugland,1946-,1946
x90184896,Egil_Ulateig,1946-,1946
x90963331,Linn_Ullmann,1966-,1966
x90054597,Liv_Ullmann,1938-,1938
x90095517,Ragnar_Ulstein,1920-,1920
x07066497,Geir_Stian_Orsten_Ulstein,1982-,1982
x90055771,Jan_Ove_Ulstein,1944-,1944
x90093311,Åshild_Ulstrup,1934-,1934
x90100315,Tor_Ulven,1953-1995,1953
x90150366,Stein_Erik_Ulvund,1952-,1952
x97007213,Lars_Erik_Underthun,1957-,1957
x90055527,Sigrid_Undset,1882-1949,1882
x90063854,Kristofer_Uppdal,1878-1961,1878
x90344155,Helene_Uri,1964-,1964
x99022976,Johan_Fredrik_Urnes,1962-,1962
x90851488,Øyvind_Urnes,1949-,1949
x90391214,Henry_Ussing,1886-    .,1886
x08013643,Henry_Ussing,1886-1954,1886
x90340093,Willy_Ustad,1946-,1946
x90783943,Øystein_Ustvedt,1965-,1965
x90087199,Geir_Uthaug,1950-,1950
x90063679,Paulus_Utsi,1918-1975,1918
x10035629,Eli_Fossdal_Vaage,1984-,1984
x90361466,Tormod_Valaker,1947-,1947
x09056790,Odd_Egil_Valderhaug,1950-,1950
x90143534,Per_Halvor_Vale,1939-,1939
x09010395,Christian_Valeur,1986-,1986
x90746148,Erik_Valeur,1955-,1955
x10063994,Tiril_Valeur,1975-,1975
x04006658,Niko_Valkeapää,1968-,1968
x90067942,Nils-Aslak_Valkeapää,1943-2001,1943
x90553131,Gerd-Liv_Valla,1948-,1948
x00070077,Kristin_Valla,1975-,1975
x00049764,Eli_Sol_Vallersnes,1973-,1973
x90110524,Nina_Valsø,1962-2002,1962
x90081863,Eirik_Vandvik,1904-1953,1904
x90631536,Ingrid_Vang_Nyman,1916-1959,1916
x90282228,Andris_Vang,1795-1877,1795
x03037699,Vidar_Vang,1976-,1976
x90566099,Arild_Vange,1955-,1955
x90381519,Ingerid_Vardund,1927-2006,1927
x99062321,Jan_Vardøen,1962-,1962
x90113269,Olav_Varen,1922-,1922
x90931354,Eirik_Vassenden,1971-,1971
x90237778,Leif_Vatle,1928-,1928
x90558759,Sylvelin_Vatle,1957-,1957
x90125879,Jan_Vea,1945-,1945
x99056988,Margit_Vea,1966-,1966
x90134270,Sverre_Vegenor,1886-1950,1886
x90123728,Jonas_Vellesen,1842-1915,1842
x90095897,Christian_Vennerød,1946-,1946
x02106927,Maria_Tryti_Vennerød,1978-,1978
x90056052,Jules_Verne,1828-1905,1828
x90513722,Stein_Versto,1957-,1957
x90590904,Guri_Vesaas,1939-,1939
x90100517,Martin_Vestlien,1907-1986,1907
x90066410,Anne-Cath._Vestly,1920-2008,1920
x90266681,Johan_Vestly,1923-1993,1923
x90060168,Bernt_Vestre,1927-2002,1927
x90061079,Halldis_Moren_Vesaas,1907-1995,1907
x90133260,Leif_Vetlesen,1921-2003,1921
x90657553,Vesla_Vetlesen,1930-,1930
x12065598,Mona_Vetrhus,1975-,1975
x99064029,Eirik_Veum,1975-,1975
x02099554,Øystein_Vidnes,1976-,1976
x07035127,Bodil_Vidnes-Kopperud,1975-,1975
x90518856,António_Vieira,1608-1697,1608
x90071006,Marianne_Viermyr,1947-,1947
x99053506,Andreas_Viestad,1973-,1973
x90650881,Haftor_Viestad,1941-,1941
x90054190,Bjørg_Vik,1935-,1935
x09049690,Kjersti_Vik,1974-,1974
x00054595,Øyvor_Dalan_Vik,1966-,1966
x10067499,Anne_Viken,1979-,1979
x90550649,Ola_Viker,1897-1972,1897
x90622758,Jan_Bojer_Vindheim,1945-,1945
x90153600,Gudmund_Vindland,1949-,1949
x90122322,Triztán_Vindtorn,1942-2009,1942
x90056184,Kari_Vinje,1931-,1931
x90260404,Aagot_Vinterbo-Hohr,1936-,1936
x90347731,Erling_Virkesdal,1937-,1937
x98058934,Kåre_Virud,1943-,1943
x90706991,David_Vogt_(arkeolog),1963-,1963
x07058947,Eskil_Vogt,1974-,1974
x90080439,Judith_Vogt,1929-,1929
x90124814,Kari_Vogt,1939-,1939
x90066977,Nils_Collett_Vogt,1864-1937,1864
x90611638,Per_Vogt,1903-1971,1903
x90529635,Jan_Erik_Vold,1939-,1939
x90267338,Ragnar_Vold,1906-1967,1906
x90393969,Reidar_Vollen,1943-2011,1943
x90111232,Joost_van_den_Vondel,1587-1679,1587
x90077010,Inger_Vonheim,1943-2009,1943
x06077311,Sarah_Vowell,1969,1969
x90222750,Kerttu_Vuolab,1951-,1951
x90105497,Aslaug_Vaa,1889-1965,1889
x90379937,Eldar_Vågan,1960-,1960
x04102681,Anemone_Wille_Våge,1965-,1965
x90188377,Jakob_Vaage,1905-1994,1905
x90089587,Lars_Amund_Vaage,1952-,1952
x90341059,Ragnvald_Vaage,1889-1966,1889
x00009289,Øyvind_Vågnes,1972-,1972
x04042287,Lars_Egil_Vågseter,1951-,1951
x98038658,Svein_Tang_Wa,1946-,1946
x02058833,Paul_Waaktaar-Savoy,1961-,1961
x90129595,Cato_Wadel,1936-2011,1936
x06044456,Karin_Wahlberg,1950-,1950
x90728044,David_Foster_Wallace,1962-2008,1962
x90067182,Martin_Walser,1927-,1927
x90052148,Fredrik_Wandrup,1951-,1951
x98025451,Sølvi_Wang,1929-2011,1929
x06037092,Mala_Wang-Naveen,1976-,1976
x90786071,Torild_Wardenær,1951-,1951
x01008604,Jeff_Wasserman,1954-,1954
x90095668,Herbjørg_Wassmo,1942-,1942
x90053584,Frank_Wedekind,1864-1918,1864
x05050771,Eirik_Wekre,1966-,1966
x90059316,Fay_Weldon,1931-,1931
x90340177,Finn_Wellberg,1930-,1930
x01021692,Selene_Wendt,1966-,1966
x90335597,Kitty_Wentzel,1868-1961,1868
x90102534,Nils_Werenskiold,1920-,1920
x90542869,Nicolai_Wergeland,1780-1848,1780
x90073268,Rolv_Wesenlund,1936-2013,1936
x90059311,John_Wesley,1703-1791,1703
x90082691,Ellisif_Wessel,1866-1949,1866
x90119426,Johan_Herman_Wessel,1742-1785,1742
x90363921,Mae_West,1893-1982,1893
x04036667,Carina_Westberg,1972-,1972
x00055083,Nina_Wester,1974-,1974
x10067577,Lene_Aarnes_Westerhaug,1968-,1968
x90115703,Anna_Elisabeth_Westerlund,1907-1995,1907
x90141731,Bjørn_Westlie,1949-,1949
x04084963,Marit_Røttingsnes_Westlie,1970-,1970
